array_code,Reference Designator,subsite,node,sensor,deploymentNumber,startDateTime,stopDateTime,in_am,in_qcdb_science,status
CE,CE01ISSM-RID16-04-VELPTA000,CE01ISSM,RID16,04-VELPTA000,9,2018-04-03T04:22:00,2018-09-30T15:47:00,yes,yes,for review
CE,CE01ISSM-RID16-04-VELPTA000,CE01ISSM,RID16,04-VELPTA000,10,2018-09-29T20:30:00,,yes,yes,not for review
CE,CE01ISSM-RID16-05-PCO2WB000,CE01ISSM,RID16,05-PCO2WB000,1,2014-04-17T20:45:00,2014-08-16T22:30:00,yes,yes,for review
CE,CE01ISSM-RID16-05-PCO2WB000,CE01ISSM,RID16,05-PCO2WB000,2,2014-10-10T17:45:00,2015-04-12T00:30:00,yes,yes,for review
CE,CE01ISSM-RID16-05-PCO2WB000,CE01ISSM,RID16,05-PCO2WB000,3,2015-06-03T17:15:00,2015-10-07T00:00:00,yes,yes,for review
CE,CE01ISSM-RID16-05-PCO2WB000,CE01ISSM,RID16,05-PCO2WB000,4,2015-10-08T12:02:00,2016-05-10T15:22:00,yes,yes,for review
CE,CE01ISSM-RID16-05-PCO2WB000,CE01ISSM,RID16,05-PCO2WB000,5,2016-05-18T15:44:00,2016-10-02T20:15:00,yes,yes,for review
CE,CE01ISSM-RID16-05-PCO2WB000,CE01ISSM,RID16,05-PCO2WB000,6,2016-09-30T16:45:00,2017-04-17T19:45:00,yes,yes,for review
CE,CE01ISSM-RID16-05-PCO2WB000,CE01ISSM,RID16,05-PCO2WB000,7,2017-04-19T04:18:00,2017-10-12T21:50:57,yes,yes,for review
CE,CE01ISSM-RID16-05-PCO2WB000,CE01ISSM,RID16,05-PCO2WB000,8,2017-10-12T17:50:38,2018-04-01T10:22:00,yes,yes,for review
CE,CE01ISSM-RID16-05-PCO2WB000,CE01ISSM,RID16,05-PCO2WB000,9,2018-04-03T04:22:00,2018-09-30T15:47:00,yes,yes,for review
CE,CE01ISSM-RID16-05-PCO2WB000,CE01ISSM,RID16,05-PCO2WB000,10,2018-09-29T20:30:00,,yes,yes,not for review
CE,CE01ISSM-RID16-06-PHSEND000,CE01ISSM,RID16,06-PHSEND000,1,2014-04-17T20:45:00,2014-08-16T22:30:00,yes,yes,for review
CE,CE01ISSM-RID16-06-PHSEND000,CE01ISSM,RID16,06-PHSEND000,2,2014-10-10T17:45:00,2015-04-12T00:30:00,yes,yes,for review
CE,CE01ISSM-RID16-06-PHSEND000,CE01ISSM,RID16,06-PHSEND000,3,2015-06-03T17:15:00,2015-10-07T00:00:00,yes,yes,for review
CE,CE01ISSM-RID16-06-PHSEND000,CE01ISSM,RID16,06-PHSEND000,4,2015-10-08T12:02:00,2016-05-10T15:22:00,yes,yes,for review
CE,CE01ISSM-RID16-06-PHSEND000,CE01ISSM,RID16,06-PHSEND000,5,2016-05-18T15:44:00,2016-10-02T20:15:00,yes,yes,for review
CE,CE01ISSM-RID16-06-PHSEND000,CE01ISSM,RID16,06-PHSEND000,6,2016-09-30T16:45:00,2017-04-17T19:45:00,yes,yes,for review
CE,CE01ISSM-RID16-06-PHSEND000,CE01ISSM,RID16,06-PHSEND000,7,2017-04-19T04:18:00,2017-10-12T21:50:57,yes,yes,for review
CE,CE01ISSM-RID16-06-PHSEND000,CE01ISSM,RID16,06-PHSEND000,8,2017-10-12T17:50:38,2018-04-01T10:22:00,yes,yes,for review
CE,CE01ISSM-RID16-06-PHSEND000,CE01ISSM,RID16,06-PHSEND000,9,2018-04-03T04:22:00,2018-09-30T15:47:00,yes,yes,for review
CE,CE01ISSM-RID16-06-PHSEND000,CE01ISSM,RID16,06-PHSEND000,10,2018-09-29T20:30:00,,yes,yes,not for review
CE,CE01ISSM-RID16-07-NUTNRB000,CE01ISSM,RID16,07-NUTNRB000,1,2014-04-17T20:45:00,2014-08-16T22:30:00,yes,yes,for review
CE,CE01ISSM-RID16-07-NUTNRB000,CE01ISSM,RID16,07-NUTNRB000,2,2014-10-10T17:45:00,2015-04-12T00:30:00,yes,yes,for review
CE,CE01ISSM-RID16-07-NUTNRB000,CE01ISSM,RID16,07-NUTNRB000,3,2015-06-03T17:15:00,2015-10-07T00:00:00,yes,yes,for review
CE,CE01ISSM-RID16-07-NUTNRB000,CE01ISSM,RID16,07-NUTNRB000,4,2015-10-08T12:02:00,2016-05-10T15:22:00,yes,yes,for review
CE,CE01ISSM-RID16-07-NUTNRB000,CE01ISSM,RID16,07-NUTNRB000,5,2016-05-18T15:44:00,2016-10-02T20:15:00,yes,yes,for review
CE,CE01ISSM-RID16-07-NUTNRB000,CE01ISSM,RID16,07-NUTNRB000,6,2016-09-30T16:45:00,2017-04-17T19:45:00,yes,yes,for review
CE,CE01ISSM-RID16-07-NUTNRB000,CE01ISSM,RID16,07-NUTNRB000,7,2017-04-19T04:18:00,2017-10-12T21:50:57,yes,yes,for review
CE,CE01ISSM-RID16-07-NUTNRB000,CE01ISSM,RID16,07-NUTNRB000,8,2017-10-12T17:50:38,2018-04-01T10:22:00,yes,yes,for review
CE,CE01ISSM-RID16-07-NUTNRB000,CE01ISSM,RID16,07-NUTNRB000,9,2018-04-03T04:22:00,2018-09-30T15:47:00,yes,yes,for review
CE,CE01ISSM-RID16-07-NUTNRB000,CE01ISSM,RID16,07-NUTNRB000,10,2018-09-29T20:30:00,,yes,yes,not for review
CE,CE01ISSM-RID16-08-SPKIRB000,CE01ISSM,RID16,08-SPKIRB000,1,2014-04-17T20:45:00,2014-08-16T22:30:00,yes,yes,for review
CE,CE01ISSM-RID16-08-SPKIRB000,CE01ISSM,RID16,08-SPKIRB000,2,2014-10-10T17:45:00,2015-04-12T00:30:00,yes,yes,for review
CE,CE01ISSM-RID16-08-SPKIRB000,CE01ISSM,RID16,08-SPKIRB000,3,2015-06-03T17:15:00,2015-10-07T00:00:00,yes,yes,for review
CE,CE01ISSM-RID16-08-SPKIRB000,CE01ISSM,RID16,08-SPKIRB000,4,2015-10-08T12:02:00,2016-05-10T15:22:00,yes,yes,for review
CE,CE01ISSM-RID16-08-SPKIRB000,CE01ISSM,RID16,08-SPKIRB000,5,2016-05-18T15:44:00,2016-10-02T20:15:00,yes,yes,for review
CE,CE01ISSM-RID16-08-SPKIRB000,CE01ISSM,RID16,08-SPKIRB000,6,2016-09-30T16:45:00,2017-04-17T19:45:00,yes,yes,for review
CE,CE01ISSM-RID16-08-SPKIRB000,CE01ISSM,RID16,08-SPKIRB000,7,2017-04-19T04:18:00,2017-10-12T21:50:57,yes,yes,for review
CE,CE01ISSM-RID16-08-SPKIRB000,CE01ISSM,RID16,08-SPKIRB000,8,2017-10-12T17:50:38,2018-04-01T10:22:00,yes,yes,for review
CE,CE01ISSM-RID16-08-SPKIRB000,CE01ISSM,RID16,08-SPKIRB000,9,2018-04-03T04:22:00,2018-09-30T15:47:00,yes,yes,for review
CE,CE01ISSM-RID16-08-SPKIRB000,CE01ISSM,RID16,08-SPKIRB000,10,2018-09-29T20:30:00,,yes,yes,not for review
CE,CE01ISSM-SBC11-00-CPMENG000,CE01ISSM,SBC11,00-CPMENG000,1,2014-04-17T20:45:00,2014-08-16T22:30:00,yes,,not for review
CE,CE01ISSM-SBC11-00-CPMENG000,CE01ISSM,SBC11,00-CPMENG000,2,2014-10-10T17:45:00,2015-04-12T00:30:00,yes,,not for review
CE,CE01ISSM-SBC11-00-CPMENG000,CE01ISSM,SBC11,00-CPMENG000,3,2015-06-03T17:15:00,2015-10-07T00:00:00,yes,,not for review
CE,CE01ISSM-SBC11-00-CPMENG000,CE01ISSM,SBC11,00-CPMENG000,4,2015-10-08T12:02:00,2016-05-10T15:22:00,yes,,not for review
CE,CE01ISSM-SBC11-00-CPMENG000,CE01ISSM,SBC11,00-CPMENG000,5,2016-05-18T15:44:00,2016-10-02T20:15:00,yes,,not for review
CE,CE01ISSM-SBC11-00-CPMENG000,CE01ISSM,SBC11,00-CPMENG000,6,2016-09-30T16:45:00,2017-04-17T19:45:00,yes,,not for review
CE,CE01ISSM-SBC11-00-CPMENG000,CE01ISSM,SBC11,00-CPMENG000,7,2017-04-19T04:18:00,2017-10-12T21:50:57,yes,,not for review
CE,CE01ISSM-SBC11-00-CPMENG000,CE01ISSM,SBC11,00-CPMENG000,8,2017-10-12T17:50:38,2018-04-01T10:22:00,yes,,not for review
CE,CE01ISSM-SBC11-00-CPMENG000,CE01ISSM,SBC11,00-CPMENG000,9,2018-04-03T04:22:00,2018-09-30T15:47:00,yes,,not for review
CE,CE01ISSM-SBC11-00-CPMENG000,CE01ISSM,SBC11,00-CPMENG000,10,2018-09-29T20:30:00,,yes,,not for review
CE,CE01ISSM-SBD17-00-DCLENG000,CE01ISSM,SBD17,00-DCLENG000,1,2014-04-17T20:45:00,2014-08-16T22:30:00,yes,,not for review
CE,CE01ISSM-SBD17-00-DCLENG000,CE01ISSM,SBD17,00-DCLENG000,2,2014-10-10T17:45:00,2015-04-12T00:30:00,yes,,not for review
CE,CE01ISSM-SBD17-00-DCLENG000,CE01ISSM,SBD17,00-DCLENG000,3,2015-06-03T17:15:00,2015-10-07T00:00:00,yes,,not for review
CE,CE01ISSM-SBD17-00-DCLENG000,CE01ISSM,SBD17,00-DCLENG000,4,2015-10-08T12:02:00,2016-05-10T15:22:00,yes,,not for review
CE,CE01ISSM-SBD17-00-DCLENG000,CE01ISSM,SBD17,00-DCLENG000,5,2016-05-18T15:44:00,2016-10-02T20:15:00,yes,,not for review
CE,CE01ISSM-SBD17-00-DCLENG000,CE01ISSM,SBD17,00-DCLENG000,6,2016-09-30T16:45:00,2017-04-17T19:45:00,yes,,not for review
CE,CE01ISSM-SBD17-00-DCLENG000,CE01ISSM,SBD17,00-DCLENG000,7,2017-04-19T04:18:00,2017-10-12T21:50:57,yes,,not for review
CE,CE01ISSM-SBD17-00-DCLENG000,CE01ISSM,SBD17,00-DCLENG000,8,2017-10-12T17:50:38,2018-04-01T10:22:00,yes,,not for review
CE,CE01ISSM-SBD17-00-DCLENG000,CE01ISSM,SBD17,00-DCLENG000,9,2018-04-03T04:22:00,2018-09-30T15:47:00,yes,,not for review
CE,CE01ISSM-SBD17-00-DCLENG000,CE01ISSM,SBD17,00-DCLENG000,10,2018-09-29T20:30:00,,yes,,not for review
CE,CE01ISSM-SBD17-01-MOPAK0000,CE01ISSM,SBD17,01-MOPAK0000,1,2014-04-17T20:45:00,2014-08-16T22:30:00,yes,,not for review
CE,CE01ISSM-SBD17-01-MOPAK0000,CE01ISSM,SBD17,01-MOPAK0000,2,2014-10-10T17:45:00,2015-04-12T00:30:00,yes,,not for review
CE,CE01ISSM-SBD17-01-MOPAK0000,CE01ISSM,SBD17,01-MOPAK0000,3,2015-06-03T17:15:00,2015-10-07T00:00:00,yes,,not for review
CE,CE01ISSM-SBD17-01-MOPAK0000,CE01ISSM,SBD17,01-MOPAK0000,4,2015-10-08T12:02:00,2016-05-10T15:22:00,yes,,not for review
CE,CE01ISSM-SBD17-01-MOPAK0000,CE01ISSM,SBD17,01-MOPAK0000,5,2016-05-18T15:44:00,2016-10-02T20:15:00,yes,,not for review
CE,CE01ISSM-SBD17-01-MOPAK0000,CE01ISSM,SBD17,01-MOPAK0000,6,2016-09-30T16:45:00,2017-04-17T19:45:00,yes,,not for review
CE,CE01ISSM-SBD17-01-MOPAK0000,CE01ISSM,SBD17,01-MOPAK0000,7,2017-04-19T04:18:00,2017-10-12T21:50:57,yes,,not for review
CE,CE01ISSM-SBD17-01-MOPAK0000,CE01ISSM,SBD17,01-MOPAK0000,8,2017-10-12T17:50:38,2018-04-01T10:22:00,yes,,not for review
CE,CE01ISSM-SBD17-01-MOPAK0000,CE01ISSM,SBD17,01-MOPAK0000,9,2018-04-03T04:22:00,2018-09-30T15:47:00,yes,,not for review
CE,CE01ISSM-SBD17-01-MOPAK0000,CE01ISSM,SBD17,01-MOPAK0000,10,2018-09-29T20:30:00,,yes,,not for review
CE,CE01ISSM-SBD17-04-VELPTA000,CE01ISSM,SBD17,04-VELPTA000,1,2014-04-17T20:45:00,2014-08-16T22:30:00,yes,yes,for review
CE,CE01ISSM-SBD17-04-VELPTA000,CE01ISSM,SBD17,04-VELPTA000,2,2014-10-10T17:45:00,2015-04-12T00:30:00,yes,yes,for review
CE,CE01ISSM-SBD17-04-VELPTA000,CE01ISSM,SBD17,04-VELPTA000,3,2015-06-03T17:15:00,2015-10-07T00:00:00,yes,yes,for review
CE,CE01ISSM-SBD17-04-VELPTA000,CE01ISSM,SBD17,04-VELPTA000,4,2015-10-08T12:02:00,2016-05-10T15:22:00,yes,yes,for review
CE,CE01ISSM-SBD17-04-VELPTA000,CE01ISSM,SBD17,04-VELPTA000,5,2016-05-18T15:44:00,2016-10-02T20:15:00,yes,yes,for review
CE,CE01ISSM-SBD17-04-VELPTA000,CE01ISSM,SBD17,04-VELPTA000,6,2016-09-30T16:45:00,2017-04-17T19:45:00,yes,yes,for review
CE,CE01ISSM-SBD17-04-VELPTA000,CE01ISSM,SBD17,04-VELPTA000,7,2017-04-19T04:18:00,2017-10-12T21:50:57,yes,yes,for review
CE,CE01ISSM-SBD17-04-VELPTA000,CE01ISSM,SBD17,04-VELPTA000,8,2017-10-12T17:50:38,2018-04-01T10:22:00,yes,yes,for review
CE,CE01ISSM-SBD17-04-VELPTA000,CE01ISSM,SBD17,04-VELPTA000,9,2018-04-03T04:22:00,2018-09-30T15:47:00,yes,yes,for review
CE,CE01ISSM-SBD17-04-VELPTA000,CE01ISSM,SBD17,04-VELPTA000,10,2018-09-29T20:30:00,,yes,yes,not for review
CE,CE01ISSM-SBD17-06-CTDBPC000,CE01ISSM,SBD17,06-CTDBPC000,2,2014-10-10T17:45:00,2015-04-12T00:30:00,yes,yes,for review
CE,CE01ISSM-SBD17-06-CTDBPC000,CE01ISSM,SBD17,06-CTDBPC000,4,2015-10-08T12:02:00,2016-05-10T15:22:00,yes,yes,for review
CE,CE01ISSM-SBD17-06-CTDBPC000,CE01ISSM,SBD17,06-CTDBPC000,6,2016-09-30T16:45:00,2017-04-17T19:45:00,yes,yes,for review
CE,CE01ISSM-SBD17-06-CTDBPC000,CE01ISSM,SBD17,06-CTDBPC000,7,2017-04-19T04:18:00,2017-10-12T21:50:57,yes,yes,for review
CE,CE01ISSM-SBD17-06-CTDBPC000,CE01ISSM,SBD17,06-CTDBPC000,8,2017-10-12T17:50:38,2018-04-01T10:22:00,yes,yes,for review
CE,CE01ISSM-SBD17-06-CTDBPC000,CE01ISSM,SBD17,06-CTDBPC000,9,2018-04-03T04:22:00,2018-09-30T15:47:00,yes,yes,for review
CE,CE01ISSM-SBD17-06-CTDBPC000,CE01ISSM,SBD17,06-CTDBPC000,10,2018-09-29T20:30:00,,yes,yes,not for review
CE,CE01ISSM-SBD17-06-FLORTD000,CE01ISSM,SBD17,06-FLORTD000,2,2014-10-10T17:45:00,2015-04-12T00:30:00,yes,yes,for review
CE,CE01ISSM-SBD17-06-FLORTD000,CE01ISSM,SBD17,06-FLORTD000,4,2015-10-08T12:02:00,2016-05-10T15:22:00,yes,yes,for review
CE,CE01ISSM-SBD17-06-FLORTD000,CE01ISSM,SBD17,06-FLORTD000,6,2016-09-30T16:45:00,2017-04-17T19:45:00,yes,yes,for review
CE,CE01ISSM-SBD17-06-FLORTD000,CE01ISSM,SBD17,06-FLORTD000,7,2017-04-19T04:18:00,2017-10-12T21:50:57,yes,yes,for review
CE,CE01ISSM-SBD17-06-FLORTD000,CE01ISSM,SBD17,06-FLORTD000,8,2017-10-12T17:50:38,2018-04-01T10:22:00,yes,yes,for review
CE,CE01ISSM-SBD17-06-FLORTD000,CE01ISSM,SBD17,06-FLORTD000,9,2018-04-03T04:22:00,2018-09-30T15:47:00,yes,yes,for review
CE,CE01ISSM-SBD17-06-FLORTD000,CE01ISSM,SBD17,06-FLORTD000,10,2018-09-29T20:30:00,,yes,yes,not for review
CE,CE01ISSP-SP001-00-SPPENG000,CE01ISSP,SP001,00-SPPENG000,1,2014-04-17T22:20:00,2014-05-28T00:00:00,yes,,not for review
CE,CE01ISSP-SP001-00-SPPENG000,CE01ISSP,SP001,00-SPPENG000,2,2015-06-23T21:41:00,2015-07-06T00:00:00,yes,,not for review
CE,CE01ISSP-SP001-00-SPPENG000,CE01ISSP,SP001,00-SPPENG000,3,2015-07-17T19:04:00,2015-08-13T00:00:00,yes,,not for review
CE,CE01ISSP-SP001-00-SPPENG000,CE01ISSP,SP001,00-SPPENG000,4,2015-08-14T22:20:00,2015-10-15T00:00:00,yes,,not for review
CE,CE01ISSP-SP001-00-SPPENG000,CE01ISSP,SP001,00-SPPENG000,5,2016-06-16T16:47:00,2016-08-08T00:00:00,yes,,not for review
CE,CE01ISSP-SP001-00-SPPENG000,CE01ISSP,SP001,00-SPPENG000,6,2016-08-23T23:10:00,2016-10-02T19:00:00,yes,,not for review
CE,CE01ISSP-SP001-00-SPPENG000,CE01ISSP,SP001,00-SPPENG000,7,2017-04-23T17:11:00,2017-06-27T17:10:00,yes,,not for review
CE,CE01ISSP-SP001-00-SPPENG000,CE01ISSP,SP001,00-SPPENG000,8,2017-07-19T15:46:00,2017-10-15T23:49:49,yes,,not for review
CE,CE01ISSP-SP001-00-SPPENG000,CE01ISSP,SP001,00-SPPENG000,9,2018-04-20T20:37:00,2018-05-03T16:25:00,yes,,not for review
CE,CE01ISSP-SP001-00-SPPENG000,CE01ISSP,SP001,00-SPPENG000,10,2018-05-10T22:15:00,2018-07-16T20:15:00,yes,,not for review
CE,CE01ISSP-SP001-00-SPPENG000,CE01ISSP,SP001,00-SPPENG000,11,2018-07-27T17:00:00,2018-08-03T00:30:00,yes,,not for review
CE,CE01ISSP-SP001-02-DOSTAJ000,CE01ISSP,SP001,02-DOSTAJ000,1,2014-04-17T22:20:00,2014-05-28T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-02-DOSTAJ000,CE01ISSP,SP001,02-DOSTAJ000,2,2015-06-23T21:41:00,2015-07-06T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-02-DOSTAJ000,CE01ISSP,SP001,02-DOSTAJ000,3,2015-07-17T19:04:00,2015-08-13T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-02-DOSTAJ000,CE01ISSP,SP001,02-DOSTAJ000,4,2015-08-14T22:20:00,2015-10-15T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-02-DOSTAJ000,CE01ISSP,SP001,02-DOSTAJ000,5,2016-06-16T16:47:00,2016-08-08T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-02-DOSTAJ000,CE01ISSP,SP001,02-DOSTAJ000,6,2016-08-23T23:10:00,2016-10-02T19:00:00,yes,yes,for review
CE,CE01ISSP-SP001-02-DOSTAJ000,CE01ISSP,SP001,02-DOSTAJ000,7,2017-04-23T17:11:00,2017-06-27T17:10:00,yes,yes,for review
CE,CE01ISSP-SP001-02-DOSTAJ000,CE01ISSP,SP001,02-DOSTAJ000,8,2017-07-19T15:46:00,2017-10-15T23:49:49,yes,yes,for review
CE,CE01ISSP-SP001-02-DOSTAJ000,CE01ISSP,SP001,02-DOSTAJ000,9,2018-04-20T20:37:00,2018-05-03T16:25:00,yes,yes,for review
CE,CE01ISSP-SP001-02-DOSTAJ000,CE01ISSP,SP001,02-DOSTAJ000,10,2018-05-10T22:15:00,2018-07-16T20:15:00,yes,yes,for review
CE,CE01ISSP-SP001-02-DOSTAJ000,CE01ISSP,SP001,02-DOSTAJ000,11,2018-07-27T17:00:00,2018-08-03T00:30:00,yes,yes,for review
CE,CE01ISSP-SP001-04-OPTAAJ000,CE01ISSP,SP001,04-OPTAAJ000,1,2014-04-17T22:20:00,2014-05-28T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-04-OPTAAJ000,CE01ISSP,SP001,04-OPTAAJ000,2,2015-06-23T21:41:00,2015-07-06T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-04-OPTAAJ000,CE01ISSP,SP001,04-OPTAAJ000,3,2015-07-17T19:04:00,2015-08-13T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-04-OPTAAJ000,CE01ISSP,SP001,04-OPTAAJ000,4,2015-08-14T22:20:00,2015-10-15T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-04-OPTAAJ000,CE01ISSP,SP001,04-OPTAAJ000,5,2016-06-16T16:47:00,2016-08-08T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-04-OPTAAJ000,CE01ISSP,SP001,04-OPTAAJ000,6,2016-08-23T23:10:00,2016-10-02T19:00:00,yes,yes,for review
CE,CE01ISSP-SP001-04-OPTAAJ000,CE01ISSP,SP001,04-OPTAAJ000,7,2017-04-23T17:11:00,2017-06-27T17:10:00,yes,yes,for review
CE,CE01ISSP-SP001-04-OPTAAJ000,CE01ISSP,SP001,04-OPTAAJ000,8,2017-07-19T15:46:00,2017-10-15T23:49:49,yes,yes,for review
CE,CE01ISSP-SP001-04-OPTAAJ000,CE01ISSP,SP001,04-OPTAAJ000,9,2018-04-20T20:37:00,2018-05-03T16:25:00,yes,yes,for review
CE,CE01ISSP-SP001-04-OPTAAJ000,CE01ISSP,SP001,04-OPTAAJ000,10,2018-05-10T22:15:00,2018-07-16T20:15:00,yes,yes,for review
CE,CE01ISSP-SP001-04-OPTAAJ000,CE01ISSP,SP001,04-OPTAAJ000,11,2018-07-27T17:00:00,2018-08-03T00:30:00,yes,yes,for review
CE,CE01ISSP-SP001-05-VELPTJ000,CE01ISSP,SP001,05-VELPTJ000,1,2014-04-17T22:20:00,2014-05-28T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-05-VELPTJ000,CE01ISSP,SP001,05-VELPTJ000,2,2015-06-23T21:41:00,2015-07-06T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-05-VELPTJ000,CE01ISSP,SP001,05-VELPTJ000,3,2015-07-17T19:04:00,2015-08-13T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-05-VELPTJ000,CE01ISSP,SP001,05-VELPTJ000,4,2015-08-14T22:20:00,2015-10-15T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-05-VELPTJ000,CE01ISSP,SP001,05-VELPTJ000,5,2016-06-16T16:47:00,2016-08-08T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-05-VELPTJ000,CE01ISSP,SP001,05-VELPTJ000,6,2016-08-23T23:10:00,2016-10-02T19:00:00,yes,yes,for review
CE,CE01ISSP-SP001-05-VELPTJ000,CE01ISSP,SP001,05-VELPTJ000,7,2017-04-23T17:11:00,2017-06-27T17:10:00,yes,yes,for review
CE,CE01ISSP-SP001-05-VELPTJ000,CE01ISSP,SP001,05-VELPTJ000,8,2017-07-19T15:46:00,2017-10-15T23:49:49,yes,yes,for review
CE,CE01ISSP-SP001-05-VELPTJ000,CE01ISSP,SP001,05-VELPTJ000,9,2018-04-20T20:37:00,2018-05-03T16:25:00,yes,yes,for review
CE,CE01ISSP-SP001-05-VELPTJ000,CE01ISSP,SP001,05-VELPTJ000,10,2018-05-10T22:15:00,2018-07-16T20:15:00,yes,yes,for review
CE,CE01ISSP-SP001-05-VELPTJ000,CE01ISSP,SP001,05-VELPTJ000,11,2018-07-27T17:00:00,2018-08-03T00:30:00,yes,yes,for review
CE,CE01ISSP-SP001-06-NUTNRJ000,CE01ISSP,SP001,06-NUTNRJ000,1,2014-04-17T22:20:00,2014-05-28T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-06-NUTNRJ000,CE01ISSP,SP001,06-NUTNRJ000,2,2015-06-23T21:41:00,2015-07-06T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-06-NUTNRJ000,CE01ISSP,SP001,06-NUTNRJ000,3,2015-07-17T19:04:00,2015-08-13T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-06-NUTNRJ000,CE01ISSP,SP001,06-NUTNRJ000,4,2015-08-14T22:20:00,2015-10-15T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-06-NUTNRJ000,CE01ISSP,SP001,06-NUTNRJ000,5,2016-06-16T16:47:00,2016-08-08T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-06-NUTNRJ000,CE01ISSP,SP001,06-NUTNRJ000,6,2016-08-23T23:10:00,2016-10-02T19:00:00,yes,yes,for review
CE,CE01ISSP-SP001-06-NUTNRJ000,CE01ISSP,SP001,06-NUTNRJ000,7,2017-04-23T17:11:00,2017-06-27T17:10:00,yes,yes,for review
CE,CE01ISSP-SP001-06-NUTNRJ000,CE01ISSP,SP001,06-NUTNRJ000,8,2017-07-19T15:46:00,2017-10-15T23:49:49,yes,yes,for review
CE,CE01ISSP-SP001-06-NUTNRJ000,CE01ISSP,SP001,06-NUTNRJ000,9,2018-04-20T20:37:00,2018-05-03T16:25:00,yes,yes,for review
CE,CE01ISSP-SP001-06-NUTNRJ000,CE01ISSP,SP001,06-NUTNRJ000,10,2018-05-10T22:15:00,2018-07-16T20:15:00,yes,yes,for review
CE,CE01ISSP-SP001-06-NUTNRJ000,CE01ISSP,SP001,06-NUTNRJ000,11,2018-07-27T17:00:00,2018-08-03T00:30:00,yes,yes,for review
CE,CE01ISSP-SP001-07-SPKIRJ000,CE01ISSP,SP001,07-SPKIRJ000,1,2014-04-17T22:20:00,2014-05-28T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-07-SPKIRJ000,CE01ISSP,SP001,07-SPKIRJ000,2,2015-06-23T21:41:00,2015-07-06T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-07-SPKIRJ000,CE01ISSP,SP001,07-SPKIRJ000,3,2015-07-17T19:04:00,2015-08-13T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-07-SPKIRJ000,CE01ISSP,SP001,07-SPKIRJ000,4,2015-08-14T22:20:00,2015-10-15T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-07-SPKIRJ000,CE01ISSP,SP001,07-SPKIRJ000,5,2016-06-16T16:47:00,2016-08-08T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-07-SPKIRJ000,CE01ISSP,SP001,07-SPKIRJ000,6,2016-08-23T23:10:00,2016-10-02T19:00:00,yes,yes,for review
CE,CE01ISSP-SP001-07-SPKIRJ000,CE01ISSP,SP001,07-SPKIRJ000,7,2017-04-23T17:11:00,2017-06-27T17:10:00,yes,yes,for review
CE,CE01ISSP-SP001-07-SPKIRJ000,CE01ISSP,SP001,07-SPKIRJ000,8,2017-07-19T15:46:00,2017-10-15T23:49:49,yes,yes,for review
CE,CE01ISSP-SP001-07-SPKIRJ000,CE01ISSP,SP001,07-SPKIRJ000,9,2018-04-20T20:37:00,2018-05-03T16:25:00,yes,yes,for review
CE,CE01ISSP-SP001-07-SPKIRJ000,CE01ISSP,SP001,07-SPKIRJ000,10,2018-05-10T22:15:00,2018-07-16T20:15:00,yes,yes,for review
CE,CE01ISSP-SP001-07-SPKIRJ000,CE01ISSP,SP001,07-SPKIRJ000,11,2018-07-27T17:00:00,2018-08-03T00:30:00,yes,yes,for review
CE,CE01ISSP-SP001-08-FLORTJ000,CE01ISSP,SP001,08-FLORTJ000,1,2014-04-17T22:20:00,2014-05-28T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-08-FLORTJ000,CE01ISSP,SP001,08-FLORTJ000,2,2015-06-23T21:41:00,2015-07-06T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-08-FLORTJ000,CE01ISSP,SP001,08-FLORTJ000,3,2015-07-17T19:04:00,2015-08-13T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-08-FLORTJ000,CE01ISSP,SP001,08-FLORTJ000,4,2015-08-14T22:20:00,2015-10-15T00:00:00,yes,yes,for review
CE,CE01ISSP-SP001-08-FLORTJ000,CE01ISSP,SP001,08-FLORTJ000,5,2016-06-16T16:47:00,2016-08-08T00:00:00,yes,yes,for review
